,id,timestamp,latitude,longitude
1240,Gurpreet,1621810859,18.694926,74.158809
1241,Akash,1621556091,18.738007,74.165172
1242,Pranav,1621744456,18.700988,74.18792
1243,Nikita,1621975109,18.700848,74.158155
1244,Ria,1621652184,18.698973,74.174017
1245,Kalpesh,1621594619,18.688711,74.178424
1246,Pranav,1621847773,18.70979,74.17924
1247,Jay,1621753637,18.728092,74.178157
1248,Sagar,1621983779,18.695864,74.152009
1249,Pratik,1621727368,18.733362,74.158438
1250,Sagar,1621690288,18.724225,74.173619
1251,Pratik,1621834604,18.704294,74.179824
1252,Gurpreet,1621793612,18.696834,74.186604
1253,Ritik,1621554996,18.703547,74.147983
1254,Raj,1621663729,18.742175,74.163243
1255,Abhishek,1621765899,18.731015,74.162015
1256,Ritik,1621837512,18.712191,74.174628
1257,Raj,1621757683,18.739168,74.191727
1258,Nikita,1621772990,18.741839,74.146186
1259,Sanskrit,1621705114,18.697449,74.141111
1260,Akash,1621730569,18.736726,74.183621
1261,Pratik,1621513225,18.716618,74.185664
1262,Gurpreet,1621659262,18.705329,74.190432
1263,Pranav,1621928769,18.691695,74.176009
1264,Samiksha,1621822150,18.711655,74.144118
1265,Sanskrit,1621838333,18.724863,74.142755
1266,Ria,1622012158,18.710456,74.174189
1267,Samiksha,1621898660,18.690945,74.142175
1268,Jay,1621743517,18.713026,74.161461
1269,Sagar,1621623944,18.706402,74.171016
1270,Aditya,1621951333,18.700975,74.19478
1271,Ritik,1621530039,18.712097,74.158492
1272,Gurpreet,1621794017,18.732794,74.157238
1273,Gurpreet,1621804905,18.730043,74.171869
1274,Ambuj,1621693785,18.689597,74.155961
1275,Gurpreet,1621622077,18.696194,74.182523
1276,Ambuj,1621796181,18.714186,74.187439
1277,Sanskrit,1621884494,18.728859,74.150303
1278,Jay,1621896893,18.705971,74.186925
1279,Sagar,1621868247,18.730881,74.144183
1280,Pratik,1621870963,18.71668,74.176389
1281,Nikita,1621812809,18.698904,74.14081
1282,Ambuj,1621624905,18.706488,74.191192
1283,Sagar,1622023163,18.691231,74.163731
1284,Akash,1621771417,18.727875,74.152296
1285,Pratik,1621743795,18.724353,74.169319
1286,Raj,1621813839,18.706352,74.158053
1287,Gurpreet,1622000772,18.697045,74.138988
1288,Gurpreet,1621650079,18.709662,74.189182
1289,Kalpesh,1621706638,18.733379,74.170943
1290,Akash,1621580645,18.702301,74.182894
1291,Pratik,1621552169,18.731062,74.195108
1292,Ranadeep,1621970114,18.693783,74.176505
1293,Pranav,1621882441,18.740451,74.182089
1294,Jay,1621735799,18.711649,74.154436
1295,Akash,1621665530,18.713432,74.164302
1296,Pratik,1621537303,18.724522,74.159797
1297,Ambuj,1621534166,18.740696,74.192999
1298,Gurpreet,1621913611,18.731963,74.188468
1299,Samiksha,1622004321,18.727567,74.181579
1300,Pranav,1621628791,18.691031,74.169467
1301,Abhishek,1621588158,18.725762,74.183995
1302,Ambuj,1621694280,18.705249,74.188058
1303,Jay,1621840488,18.70885,74.169066
1304,Sanskrit,1621938654,18.707483,74.189989
1305,Kalpesh,1621749979,18.729587,74.164418
1306,Ambuj,1621583477,18.69099,74.138762
1307,Sanskrit,1621846438,18.737359,74.152234
1308,Pratik,1621737394,18.712955,74.157581
1309,Samiksha,1621603158,18.699617,74.142638
1310,Ambuj,1622001076,18.725203,74.152572
1311,Samiksha,1621860807,18.738361,74.182869
1312,Kalpesh,1621948990,18.732467,74.190446
1313,Ranadeep,1621543941,18.720956,74.19397
1314,Gurpreet,1621736972,18.730943,74.161356
1315,Ambuj,1621691173,18.71202,74.183002
1316,Ambuj,1621814984,18.71412,74.183483
1317,Raj,1621702916,18.729912,74.171078
1318,Nikita,1621738321,18.694238,74.153286
1319,Kalpesh,1621926508,18.708502,74.144405
1320,Pratik,1621624045,18.693402,74.169258
1321,Akash,1621733195,18.723612,74.173696
1322,Jay,1621708291,18.702252,74.19494
1323,Sanskrit,1621959194,18.694078,74.152368
1324,Samiksha,1621687951,18.728528,74.190331
1325,Pranav,1621604318,18.708382,74.146939
1326,Akash,1621621611,18.736816,74.19397
1327,Sanskrit,1621860454,18.700965,74.176876
1328,Sanskrit,1621671338,18.721876,74.168921
1329,Raj,1621880134,18.686256,74.178676
1330,Gurpreet,1622018978,18.690203,74.167949
1331,Samiksha,1621597544,18.687266,74.188928
1332,Shweta,1621746891,18.69081,74.168769
1333,Sanskrit,1621639315,18.734585,74.194826
1334,Shweta,1621535455,18.704907,74.188845
1335,Pratik,1621607504,18.706072,74.17314
1336,Samiksha,1622007582,18.732094,74.167491
1337,Pratik,1621986230,18.697674,74.147535
1338,Sanskrit,1621860197,18.712608,74.176407
1339,Nikita,1621867037,18.705796,74.171619
1340,Ambuj,1621780347,18.742178,74.1581
1341,Nikita,1621709964,18.725907,74.14762
1342,Pranav,1621863040,18.700487,74.147053
1343,Ritik,1621654793,18.715845,74.17056
1344,Sanskrit,1621713726,18.695309,74.144754
1345,Akash,1621646003,18.735265,74.163704
1346,Sagar,1621697675,18.705247,74.192076
1347,Ria,1621778263,18.705518,74.191629
1348,Sanskrit,1621596204,18.698542,74.166639
1349,Gurpreet,1621784520,18.691607,74.157851
1350,Samiksha,1621580608,18.737186,74.150596
1351,Akash,1621770961,18.730817,74.167953
1352,Ritik,1621759591,18.718768,74.187441
1353,Kalpesh,1621672885,18.704,74.192158
1354,Jay,1622008358,18.740649,74.147353
1355,Ria,1621681219,18.707608,74.192971
1356,Jay,1621602319,18.692643,74.192631
1357,Nikita,1621578175,18.737982,74.153977
1358,Kalpesh,1621621032,18.703018,74.154195
1359,Akash,1621899785,18.700405,74.153376
1360,Nikita,1621699483,18.706111,74.180745
1361,Kalpesh,1621733118,18.724317,74.14935
1362,Samiksha,1621808507,18.733669,74.192358
1363,Jay,1621624611,18.708122,74.148341
1364,Samiksha,1621876317,18.72553,74.144888
1365,Pranav,1621696548,18.726615,74.194171
1366,Gurpreet,1621576110,18.706325,74.154179
1367,Ranadeep,1621891182,18.686977,74.154057
1368,Gurpreet,1621517196,18.733335,74.156963
1369,Akash,1621726528,18.716847,74.146801
1370,Aditya,1621597467,18.712964,74.193644
1371,Akash,1621744942,18.710676,74.140775
1372,Ria,1621687544,18.693756,74.141634
1373,Ranadeep,1621818196,18.706553,74.146958
1374,Gurpreet,1621679396,18.723202,74.177044
1375,Sagar,1621639007,18.690439,74.16871
1376,Abhishek,1621829910,18.735275,74.153571
1377,Ritik,1621804501,18.732681,74.153852
1378,Sanskrit,1621674215,18.733585,74.13984
1379,Kalpesh,1621827839,18.71908,74.165872
1380,Pratik,1621939227,18.689612,74.148254
1381,Ritik,1621646092,18.720555,74.161785
1382,Jay,1621549388,18.70095,74.144703
1383,Ritik,1621788506,18.689467,74.167374
1384,Aditya,1621845363,18.741485,74.156983
1385,Ranadeep,1621926523,18.724126,74.169815
1386,Nikita,1621904665,18.736343,74.146246
1387,Shweta,1621938095,18.697802,74.174975
1388,Samiksha,1621512992,18.741991,74.185211
1389,Sagar,1621909876,18.736354,74.173909
1390,Abhishek,1621788894,18.70417,74.193136
1391,Ambuj,1621616234,18.723674,74.170348
1392,Kalpesh,1621820341,18.728242,74.147152
1393,Ambuj,1621568944,18.730151,74.192553
1394,Sagar,1621915088,18.728767,74.180816
1395,Jay,1621909354,18.721558,74.152665
1396,Pratik,1621895841,18.702887,74.153726
1397,Ria,1621568188,18.713768,74.145551
1398,Ritik,1621899519,18.727003,74.164478
1399,Aditya,1621757217,18.730635,74.186707
1400,Gurpreet,1621697441,18.696475,74.142511
1401,Ritik,1621659115,18.715375,74.168856
1402,Pranav,1622010941,18.692715,74.186517
1403,Aditya,1621990687,18.710747,74.195307
1404,Aditya,1622018616,18.727547,74.160338
1405,Raj,1621834882,18.692051,74.19223
1406,Ambuj,1621716571,18.735782,74.153335
1407,Kalpesh,1621912410,18.6887,74.168465
1408,Jay,1621637117,18.726715,74.140181
1409,Pratik,1621940431,18.721359,74.190628
1410,Shweta,1621858424,18.718262,74.182788
1411,Aditya,1621971475,18.68958,74.161794
1412,Ria,1621687176,18.739057,74.176175
1413,Shweta,1621853765,18.699834,74.158114
1414,Nikita,1621714660,18.712547,74.192044
1415,Ria,1621849675,18.710046,74.166488
1416,Pratik,1621853366,18.71072,74.15878
1417,Samiksha,1621651046,18.739457,74.184404
1418,Raj,1621960595,18.695064,74.176186
1419,Raj,1621540688,18.691057,74.16539
1420,Jay,1621637030,18.732934,74.145
1421,Ria,1621896819,18.690604,74.161192
1422,Gurpreet,1621834911,18.733155,74.177711
1423,Raj,1622002221,18.707717,74.176453
1424,Ranadeep,1621701779,18.694169,74.158487
1425,Gurpreet,1621622755,18.726611,74.145476
1426,Kalpesh,1621719020,18.685783,74.165356
1427,Ria,1621554470,18.73445,74.140508
1428,Akash,1621922223,18.740197,74.18126
1429,Ritik,1622022330,18.687719,74.194875
1430,Pratik,1621992941,18.72199,74.16183
1431,Akash,1621746294,18.692582,74.194258
1432,Pratik,1621598337,18.690555,74.19197
1433,Sagar,1621839211,18.718459,74.154127
1434,Sanskrit,1621949064,18.700512,74.144164
1435,Ria,1621798070,18.712068,74.163041
1436,Ranadeep,1621865011,18.716734,74.18799
1437,Gurpreet,1621576597,18.716599,74.167786
1438,Pratik,1621900248,18.742393,74.141934
1439,Ria,1621936763,18.72581,74.171192
1440,Akash,1621635656,18.69358,74.149367
1441,Samiksha,1621882450,18.742482,74.14511
1442,Ritik,1621704165,18.712466,74.177847
1443,Sagar,1621965313,18.735875,74.185382
1444,Pratik,1621830539,18.720852,74.143452
1445,Akash,1621573766,18.720908,74.158484
1446,Ria,1622003171,18.724554,74.151573
1447,Pratik,1621847952,18.710265,74.178447
1448,Akash,1621611751,18.691738,74.173828
1449,Shweta,1621802472,18.70085,74.173996
1450,Pranav,1621539095,18.725149,74.145001
1451,Ranadeep,1621618027,18.74134,74.14749
1452,Kalpesh,1621899011,18.68591,74.146547
1453,Akash,1621680410,18.721516,74.153535
1454,Raj,1621621105,18.736664,74.143154
1455,Nikita,1621840912,18.685667,74.142379
1456,Raj,1621527577,18.715986,74.189257
1457,Sanskrit,1621972029,18.730964,74.153352
1458,Gurpreet,1622015283,18.694103,74.171075
1459,Ambuj,1621574466,18.721226,74.154619
1460,Raj,1621586964,18.720798,74.143336
1461,Kalpesh,1621932440,18.731902,74.140861
1462,Pratik,1621724068,18.691548,74.159078
1463,Sanskrit,1621613104,18.711235,74.193432
1464,Samiksha,1621690210,18.693738,74.15047
1465,Shweta,1621619718,18.715479,74.173285
1466,Jay,1621784627,18.723805,74.184269
1467,Raj,1621819014,18.741866,74.177808
1468,Gurpreet,1621970199,18.737281,74.186037
1469,Ria,1621758092,18.696239,74.188343
1470,Sanskrit,1622017888,18.69154,74.184342
1471,Pratik,1621630591,18.690444,74.181181
1472,Pratik,1621545279,18.694931,74.182401
1473,Nikita,1621906114,18.729676,74.176574
1474,Ria,1621597327,18.706592,74.162378
1475,Sagar,1621855114,18.730212,74.187133
1476,Kalpesh,1621539835,18.722724,74.189269
1477,Pranav,1621996673,18.724784,74.173713
1478,Gurpreet,1621696423,18.693232,74.151096
1479,Sanskrit,1621922908,18.705492,74.165551
1480,Sanskrit,1621962600,18.710163,74.166689
1481,Kalpesh,1621756920,18.692067,74.19428
1482,Ria,1621975409,18.729621,74.184177
1483,Pranav,1621941947,18.701791,74.174872
1484,Shweta,1621623989,18.723276,74.177948
1485,Abhishek,1621517484,18.704866,74.143979
1486,Samiksha,1621968729,18.689011,74.191653
1487,Aditya,1621745083,18.713353,74.144435
1488,Ritik,1621736056,18.729317,74.174034
1489,Ria,1621693120,18.712159,74.169001
1490,Abhishek,1621567243,18.722937,74.191611
1491,Ritik,1621739037,18.740673,74.160699
1492,Jay,1621931506,18.736638,74.166515
1493,Ranadeep,1621675556,18.703231,74.179478
1494,Abhishek,1621985654,18.68682,74.189952
1495,Ria,1621510540,18.714053,74.177825
1496,Sagar,1621916084,18.698781,74.173475
1497,Gurpreet,1621600572,18.710937,74.193929
1498,Ritik,1621604868,18.703893,74.18609
1499,Sagar,1621814304,18.741444,74.18826
1500,Samiksha,1621707604,18.695915,74.139364
1501,Sagar,1621965584,18.702751,74.184872
1502,Kalpesh,1621637881,18.734879,74.168007
1503,Ranadeep,1621995321,18.732198,74.161071
1504,Shweta,1621539491,18.688142,74.151516
1505,Samiksha,1621869409,18.702333,74.184847
1506,Raj,1621750962,18.728345,74.165545
1507,Samiksha,1621676611,18.729312,74.165331
1508,Ria,1621948646,18.732437,74.182691
1509,Ria,1621777881,18.724194,74.147095
1510,Raj,1621917407,18.706543,74.176934
1511,Jay,1621759807,18.740786,74.147648
1512,Ranadeep,1621803872,18.733747,74.187853
1513,Aditya,1621790889,18.711495,74.194036
1514,Nikita,1621926532,18.69593,74.193917
1515,Gurpreet,1621884753,18.73831,74.173658
1516,Abhishek,1621720310,18.741201,74.176943
1517,Jay,1621790629,18.735412,74.176225
1518,Kalpesh,1621819683,18.714176,74.17109
1519,Ranadeep,1621813777,18.707365,74.18494
1520,Raj,1621946763,18.731022,74.168426
1521,Aditya,1621626942,18.725355,74.173073
1522,Samiksha,1621556020,18.709411,74.153414
1523,Nikita,1621756793,18.723788,74.143577
1524,Jay,1621512740,18.728948,74.157605
1525,Shweta,1621873263,18.69654,74.187196
1526,Ria,1621680973,18.689773,74.156922
1527,Aditya,1621579399,18.718657,74.147613
1528,Sagar,1621936090,18.714633,74.183863
1529,Ranadeep,1621792029,18.703677,74.189103
1530,Raj,1621675003,18.718275,74.156351
1531,Ranadeep,1621585854,18.714234,74.193535
1532,Nikita,1621943246,18.729459,74.192341
1533,Akash,1621960586,18.724111,74.15977
1534,Raj,1621891332,18.73983,74.167311
1535,Jay,1621994514,18.707566,74.17848
1536,Gurpreet,1621868625,18.703389,74.178441
1537,Gurpreet,1622014969,18.720584,74.146802
1538,Ritik,1621656742,18.720593,74.192363
1539,Nikita,1621796077,18.710044,74.161912
1540,Abhishek,1621813480,18.724128,74.195542
1541,Sanskrit,1621730064,18.691112,74.142317
1542,Raj,1621974692,18.731059,74.141789
1543,Abhishek,1621715302,18.695278,74.152347
1544,Ritik,1621554011,18.732608,74.187156
1545,Aditya,1621852053,18.711648,74.141677
1546,Nikita,1622014336,18.710094,74.16786
1547,Jay,1621920908,18.730892,74.175688
1548,Ritik,1621695653,18.72728,74.170218
1549,Gurpreet,1621608455,18.741331,74.18402
1550,Abhishek,1621567778,18.733136,74.172734
1551,Samiksha,1621961050,18.710194,74.167931
1552,Gurpreet,1621867283,18.717145,74.147772
1553,Pratik,1621758424,18.68703,74.185117
1554,Jay,1621745953,18.708018,74.166708
1555,Nikita,1621652833,18.725977,74.13908
1556,Ritik,1621732655,18.73286,74.17564
1557,Aditya,1621913959,18.686324,74.156141
1558,Pranav,1621599687,18.697062,74.149718
1559,Akash,1621727711,18.733177,74.193086
1560,Pratik,1621526057,18.693248,74.17125
1561,Jay,1621745016,18.718606,74.185487
1562,Ria,1621749109,18.703696,74.179504
1563,Sagar,1621922407,18.738914,74.161661
1564,Ambuj,1621898753,18.733763,74.139838
1565,Ritik,1621625341,18.719604,74.195033
1566,Ambuj,1621744013,18.725398,74.152216
1567,Gurpreet,1621746906,18.696908,74.171725
1568,Samiksha,1621516749,18.742098,74.186694
1569,Pratik,1621703262,18.704467,74.16167
1570,Kalpesh,1621509836,18.734213,74.170918
1571,Abhishek,1621585962,18.712478,74.163447
1572,Ria,1621673451,18.739756,74.17297
1573,Sanskrit,1621838253,18.696763,74.185461
1574,Ranadeep,1621649593,18.695351,74.155389
1575,Ranadeep,1621749632,18.692077,74.193077
1576,Shweta,1621749201,18.711874,74.174256
1577,Ria,1621513783,18.691746,74.140494
1578,Pranav,1621580007,18.711968,74.195554
1579,Samiksha,1621743119,18.70968,74.157424
1580,Jay,1621880914,18.718251,74.160575
1581,Akash,1621728311,18.694636,74.158661
1582,Pratik,1621657286,18.68663,74.190288
1583,Sagar,1622008514,18.715147,74.195178
1584,Ambuj,1621961024,18.718631,74.160635
1585,Aditya,1621870538,18.723699,74.165001
1586,Samiksha,1621543574,18.690513,74.187967
1587,Aditya,1621938688,18.714891,74.168227
1588,Gurpreet,1621933542,18.715077,74.162389
1589,Abhishek,1621976818,18.725926,74.150844
1590,Sagar,1621954213,18.738418,74.194949
1591,Sanskrit,1621954726,18.715935,74.168758
1592,Abhishek,1621904615,18.72092,74.187628
1593,Nikita,1621542210,18.691645,74.186833
1594,Nikita,1621639405,18.693166,74.168685
1595,Akash,1621584362,18.722772,74.179024
1596,Pranav,1621781142,18.729139,74.142622
1597,Gurpreet,1621957290,18.723457,74.190434
1598,Kalpesh,1621866068,18.726561,74.182829
1599,Ritik,1621932324,18.690671,74.176965
1600,Pratik,1622009114,18.741025,74.168204
1601,Abhishek,1621784238,18.701504,74.167653
1602,Gurpreet,1621837502,18.740308,74.154187
1603,Pranav,1621889763,18.694228,74.159481
1604,Pratik,1621598043,18.720794,74.192479
1605,Shweta,1621956398,18.696397,74.143213
1606,Nikita,1621545077,18.721656,74.148004
1607,Samiksha,1621941510,18.703928,74.19299
1608,Aditya,1621745570,18.729607,74.141567
1609,Ritik,1621746760,18.725053,74.187164
1610,Ritik,1621930010,18.704306,74.158962
1611,Ranadeep,1621529898,18.741485,74.184136
1612,Ria,1621952044,18.727303,74.139425
1613,Sagar,1621730172,18.733737,74.163172
1614,Kalpesh,1621835131,18.688161,74.150617
1615,Pratik,1622019148,18.720039,74.181982
1616,Raj,1621587587,18.687663,74.167844
1617,Nikita,1621656537,18.700361,74.176711
1618,Kalpesh,1621779044,18.709072,74.179475
1619,Ambuj,1621664761,18.728429,74.166712
1620,Shweta,1621916469,18.700045,74.173513
1621,Kalpesh,1621775131,18.700431,74.16803
1622,Aditya,1621596097,18.74173,74.179914
1623,Aditya,1621686100,18.696219,74.146476
1624,Akash,1621518586,18.698353,74.140301
1625,Sagar,1621661802,18.716717,74.162335
1626,Nikita,1621718534,18.716781,74.145289
1627,Ria,1621950269,18.688014,74.173829
1628,Pranav,1621853705,18.687414,74.185662
1629,Pranav,1621569967,18.696131,74.151602
1630,Akash,1622007224,18.718672,74.177733
1631,Jay,1621564163,18.701297,74.175044
1632,Pratik,1621668246,18.70884,74.167174
1633,Ritik,1621605526,18.701984,74.154533
1634,Ria,1621834305,18.723915,74.169482
1635,Aditya,1621797343,18.73847,74.181556
1636,Jay,1621605557,18.725263,74.188044
1637,Sanskrit,1621760828,18.694821,74.189404
1638,Ambuj,1621971084,18.708579,74.181951
1639,Ria,1621878823,18.717911,74.146287
1640,Akash,1621602214,18.689129,74.149861
1641,Akash,1621860516,18.729806,74.165584
1642,Pratik,1621813826,18.69369,74.146829
1643,Sanskrit,1621599896,18.687586,74.152085
1644,Pratik,1621869393,18.733787,74.139246
1645,Jay,1621977946,18.698927,74.144399
1646,Jay,1622014125,18.699642,74.176274
1647,Kalpesh,1621904557,18.738612,74.168527
1648,Sanskrit,1621557145,18.690432,74.143597
1649,Abhishek,1621960143,18.70456,74.178428
1650,Ritik,1621839103,18.713915,74.162779
1651,Pratik,1621536027,18.721531,74.142262
1652,Akash,1621592762,18.722951,74.185961
1653,Kalpesh,1621559733,18.741908,74.144906
1654,Ritik,1621884399,18.71667,74.144074
1655,Gurpreet,1621837321,18.730843,74.186364
1656,Kalpesh,1621732114,18.695681,74.189647
1657,Akash,1622027408,18.704545,74.14722
1658,Kalpesh,1621606311,18.691747,74.149706
1659,Abhishek,1621558588,18.69886,74.160812
1660,Akash,1621967256,18.721367,74.191806
1661,Ria,1621827348,18.73669,74.192105
1662,Samiksha,1621711898,18.737867,74.157936
1663,Ambuj,1621941364,18.695473,74.152932
1664,Kalpesh,1621994954,18.720134,74.147488
1665,Ria,1621606200,18.698231,74.150066
1666,Pratik,1621721463,18.696535,74.167526
1667,Sanskrit,1621580340,18.697157,74.181292
1668,Sanskrit,1621560013,18.734088,74.158916
1669,Sanskrit,1621597317,18.723236,74.141805
1670,Shweta,1621585275,18.724139,74.140309
1671,Akash,1621684946,18.695886,74.16763
1672,Ambuj,1621726124,18.698513,74.189751
1673,Nikita,1621564767,18.734319,74.153836
1674,Gurpreet,1621677545,18.718011,74.141401
1675,Pranav,1621526486,18.701082,74.150348
1676,Abhishek,1621521980,18.705813,74.185873
1677,Jay,1621600887,18.693704,74.147056
1678,Sagar,1621676213,18.702126,74.140477
1679,Akash,1621512864,18.692515,74.142436
1680,Ria,1621602949,18.72095,74.179574
1681,Nikita,1621716982,18.709407,74.192243
1682,Ranadeep,1621996744,18.70987,74.185346
1683,Ritik,1621590437,18.689419,74.166782
1684,Samiksha,1621713654,18.695993,74.178581
1685,Pratik,1621581305,18.699505,74.159209
1686,Pranav,1622019341,18.689575,74.140988
1687,Gurpreet,1621993918,18.715721,74.15148
1688,Ritik,1622023559,18.695619,74.15066
1689,Ritik,1621558319,18.70608,74.144918
1690,Jay,1622007862,18.717048,74.178824
1691,Nikita,1621783068,18.691718,74.168454
1692,Kalpesh,1621846919,18.727541,74.141472
1693,Ambuj,1621868989,18.69679,74.161651
1694,Ranadeep,1621621208,18.733313,74.186963
1695,Ritik,1621929477,18.701929,74.142244
1696,Jay,1621915630,18.688393,74.152693
1697,Ria,1621766513,18.716303,74.161863
1698,Nikita,1621767371,18.739618,74.165705
1699,Shweta,1621601006,18.709338,74.16974
1700,Aditya,1621933121,18.735805,74.145406
1701,Raj,1621966581,18.695625,74.16766
1702,Pranav,1621635546,18.71998,74.168891
1703,Aditya,1621811865,18.734561,74.181383
1704,Gurpreet,1621997044,18.73898,74.148775
1705,Sagar,1621553272,18.726715,74.15505
1706,Raj,1622023903,18.710775,74.141248
1707,Ria,1621542933,18.724096,74.165423
1708,Ambuj,1621791591,18.68991,74.142304
1709,Kalpesh,1621630720,18.700141,74.17968
1710,Nikita,1622021645,18.70238,74.183364
1711,Ria,1621948518,18.739657,74.179363
1712,Aditya,1621979735,18.728235,74.158674
1713,Sanskrit,1621564654,18.737134,74.188018
1714,Aditya,1621686520,18.715755,74.178622
1715,Samiksha,1621985009,18.729062,74.195191
1716,Ritik,1621694639,18.689781,74.185644
1717,Pratik,1621720172,18.709359,74.188537
1718,Pranav,1621610783,18.699234,74.149239
1719,Samiksha,1621736442,18.724756,74.192198
1720,Aditya,1621747544,18.732721,74.174142
1721,Ranadeep,1621624665,18.703403,74.147109
1722,Jay,1621647343,18.702987,74.144453
1723,Jay,1621977597,18.733935,74.15046
1724,Samiksha,1621959161,18.716491,74.191603
1725,Pratik,1621881074,18.720536,74.162842
1726,Samiksha,1621710695,18.713356,74.140718
1727,Shweta,1621653042,18.729422,74.148601
1728,Kalpesh,1621960930,18.736322,74.189344
1729,Pratik,1621860386,18.738546,74.172674
1730,Akash,1621571857,18.722992,74.145914
1731,Akash,1621874722,18.740264,74.183682
1732,Sanskrit,1621682533,18.726,74.165452
1733,Sagar,1621619358,18.727846,74.175619
1734,Nikita,1621702460,18.739621,74.138842
1735,Sagar,1621793718,18.697379,74.190123
1736,Nikita,1621646198,18.731687,74.184783
1737,Nikita,1621586537,18.733044,74.157416
1738,Jay,1621901917,18.732264,74.168243
1739,Shweta,1621855351,18.699658,74.191021
1740,Pratik,1621881362,18.720601,74.142985
1741,Gurpreet,1621618682,18.692715,74.184753
1742,Gurpreet,1621949427,18.686786,74.17839
1743,Jay,1621598264,18.714537,74.184292
1744,Samiksha,1621898733,18.728432,74.153369
1745,Ria,1622008993,18.713884,74.150174
1746,Ranadeep,1621710341,18.727487,74.164164
1747,Samiksha,1621943628,18.690031,74.148687
1748,Aditya,1621782652,18.695407,74.168914
1749,Gurpreet,1621618294,18.699708,74.144936
1750,Ria,1621884103,18.731683,74.1592
1751,Samiksha,1621991789,18.72951,74.164588
1752,Akash,1621726062,18.689299,74.176359
1753,Sanskrit,1621913509,18.706436,74.167024
1754,Sanskrit,1621913237,18.707135,74.172844
1755,Ria,1621944848,18.686158,74.168358
1756,Abhishek,1621618335,18.703236,74.183234
1757,Raj,1621670962,18.735767,74.194108
1758,Pranav,1621971460,18.736305,74.163438
1759,Pranav,1621523420,18.717148,74.181213
1760,Aditya,1621663445,18.737014,74.188989
1761,Samiksha,1621799735,18.70736,74.154799
1762,Raj,1621771484,18.739406,74.147041
1763,Ria,1621878996,18.730869,74.194738
1764,Shweta,1622004687,18.720554,74.15644
1765,Akash,1621923165,18.727661,74.153178
1766,Ria,1621775132,18.733793,74.139834
1767,Akash,1621914626,18.721879,74.170259
1768,Ria,1621892019,18.726869,74.152521
1769,Jay,1621647238,18.714906,74.145039
1770,Shweta,1621613401,18.735108,74.188911
1771,Sagar,1621589812,18.718239,74.15658
1772,Akash,1621942589,18.725647,74.18341
1773,Ranadeep,1621812076,18.705977,74.160949
1774,Sanskrit,1621780854,18.697349,74.163235
1775,Ritik,1621652776,18.691433,74.186404
1776,Nikita,1621783186,18.709061,74.192205
1777,Kalpesh,1621520816,18.696618,74.143094
1778,Pratik,1621678652,18.724126,74.176875
1779,Jay,1621882532,18.715555,74.140262
1780,Pratik,1621791212,18.739404,74.177473
1781,Sagar,1621640814,18.733825,74.180573
1782,Gurpreet,1621536620,18.686504,74.144587
1783,Jay,1621853837,18.69502,74.182187
1784,Ambuj,1621693690,18.685808,74.159426
1785,Gurpreet,1621824623,18.696143,74.16622
1786,Pratik,1621525384,18.699201,74.184318
1787,Akash,1621625765,18.697936,74.178354
1788,Raj,1621592827,18.703101,74.183566
1789,Pranav,1621802163,18.694514,74.178598
1790,Ambuj,1621735734,18.731917,74.195581
1791,Pranav,1621624664,18.715892,74.149937
1792,Aditya,1621953716,18.697328,74.179388
1793,Ritik,1622020622,18.721346,74.140412
1794,Jay,1621972145,18.736999,74.15331
1795,Ritik,1621598269,18.691557,74.144253
1796,Akash,1621915068,18.721717,74.191489
1797,Ritik,1621562838,18.700536,74.149298
1798,Kalpesh,1621683478,18.696469,74.161255
1799,Raj,1621741511,18.741065,74.173534
1800,Shweta,1621566067,18.729249,74.163997
1801,Kalpesh,1621857758,18.686879,74.15513
1802,Pranav,1621612554,18.69765,74.154272
1803,Nikita,1621997751,18.734306,74.163958
1804,Aditya,1621893600,18.72127,74.183597
1805,Nikita,1621821338,18.703653,74.175113
1806,Akash,1621603868,18.734678,74.174283
1807,Sagar,1621957554,18.733235,74.186797
1808,Sanskrit,1621622997,18.725686,74.182424
1809,Ranadeep,1621778244,18.727818,74.17411
1810,Shweta,1621951252,18.692814,74.145985
1811,Kalpesh,1622008805,18.717338,74.144118
1812,Aditya,1621747180,18.693146,74.153944
1813,Jay,1621834054,18.738853,74.16352
1814,Sanskrit,1621807742,18.731914,74.150024
1815,Shweta,1621802913,18.694406,74.14484
1816,Jay,1621909024,18.728298,74.173419
1817,Abhishek,1621891147,18.733115,74.168807
1818,Pratik,1621902464,18.710888,74.188474
1819,Aditya,1621657337,18.716521,74.17126
1820,Ranadeep,1621989197,18.733446,74.151493
1821,Shweta,1621604046,18.708925,74.192749
1822,Gurpreet,1621664603,18.687787,74.17173
1823,Aditya,1621808948,18.73764,74.143243
1824,Aditya,1621860665,18.73879,74.155137
1825,Ritik,1621607071,18.739078,74.181837
1826,Aditya,1622006856,18.719145,74.179417
1827,Shweta,1621697433,18.730242,74.188241
1828,Ranadeep,1621863629,18.734564,74.162237
1829,Ranadeep,1621516107,18.69221,74.19024
1830,Samiksha,1621603589,18.723099,74.176156
1831,Gurpreet,1621970756,18.692957,74.163595
1832,Sagar,1621698129,18.689642,74.139547
1833,Akash,1621739445,18.699172,74.194122
1834,Ranadeep,1621614713,18.713658,74.159367
1835,Ritik,1621947304,18.740433,74.181628
1836,Ambuj,1621528249,18.712733,74.168069
1837,Nikita,1621642636,18.733193,74.18152
